PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	58	59	14656	27656
PROCESSING	57	58	16070	31070
PROCESSING	57	59	15656	29656
PROCESSING	58	58	15656	29656
PROCESSING	59	58	16070	29070
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	59	58	14656	27656
PROCESSING	58	57	16070	31070
PROCESSING	58	58	15656	29656
PROCESSING	58	59	16070	29070
PROCESSING	59	57	15656	29656
PROCESSING	59	59	15656	27656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	59	59	15656	27656
PROCESSING	58	58	17070	31070
PROCESSING	58	59	16656	29656
PROCESSING	59	58	16656	29656
AT	57	56	10656	27656
PROCESSING	56	55	12070	31070
PROCESSING	56	56	11656	29656
PROCESSING	56	57	12070	29070
PROCESSING	57	55	11656	29656
PROCESSING	58	55	12070	29070
AT	57	56	10656	27656
PROCESSING	56	55	12070	31070
PROCESSING	56	56	11656	29656
PROCESSING	56	57	12070	29070
PROCESSING	57	55	11656	29656
PROCESSING	58	55	12070	29070
AT	58	55	10656	27656
PROCESSING	57	54	12070	31070
PROCESSING	57	55	11656	29656
PROCESSING	57	56	12070	29070
PROCESSING	58	54	11656	29656
PROCESSING	59	54	12070	29070
PROCESSING	59	55	11656	27656
AT	56	57	10656	27656
PROCESSING	55	56	12070	31070
PROCESSING	55	57	11656	29656
PROCESSING	55	58	12070	29070
PROCESSING	56	56	11656	29656
PROCESSING	57	56	12070	29070
AT	59	55	11656	27656
PROCESSING	58	54	13070	31070
PROCESSING	58	55	12656	29656
PROCESSING	58	56	13070	29070
PROCESSING	59	54	12656	29656
PROCESSING	60	54	13070	29070
AT	57	56	10656	27656
PROCESSING	56	55	12070	31070
PROCESSING	56	56	11656	29656
PROCESSING	56	57	12070	29070
PROCESSING	57	55	11656	29656
PROCESSING	58	55	12070	29070
AT	57	56	10656	27656
PROCESSING	56	55	12070	31070
PROCESSING	56	56	11656	29656
PROCESSING	56	57	12070	29070
PROCESSING	57	55	11656	29656
PROCESSING	58	55	12070	29070
AT	58	55	10656	27656
PROCESSING	57	54	12070	31070
PROCESSING	57	55	11656	29656
PROCESSING	57	56	12070	29070
PROCESSING	58	54	11656	29656
PROCESSING	59	54	12070	29070
AT	57	56	10656	27656
PROCESSING	56	55	12070	31070
PROCESSING	56	56	11656	29656
PROCESSING	56	57	12070	29070
PROCESSING	57	55	11656	29656
PROCESSING	58	55	12070	29070
AT	58	55	10656	27656
PROCESSING	57	54	12070	31070
PROCESSING	57	55	11656	29656
PROCESSING	57	56	12070	29070
PROCESSING	58	54	11656	29656
PROCESSING	59	54	12070	29070
AT	58	55	10656	27656
PROCESSING	57	54	12070	31070
PROCESSING	57	55	11656	29656
PROCESSING	57	56	12070	29070
PROCESSING	58	54	11656	29656
PROCESSING	59	54	12070	29070
AT	59	54	10656	27656
PROCESSING	58	53	12070	31070
PROCESSING	58	54	11656	29656
PROCESSING	58	55	12070	29070
PROCESSING	59	53	11656	29656
PROCESSING	60	53	12070	29070
PROCESSING	60	54	11656	27656
AT	54	59	10656	27656
PROCESSING	53	58	12070	31070
PROCESSING	53	59	11656	29656
PROCESSING	53	60	12070	29070
PROCESSING	54	58	11656	29656
PROCESSING	54	60	11656	27656
PROCESSING	55	58	12070	29070
PROCESSING	55	59	11656	27656
AT	60	54	11656	27656
PROCESSING	59	53	13070	31070
PROCESSING	59	54	12656	29656
PROCESSING	59	55	13070	29070
PROCESSING	60	53	12656	29656
PROCESSING	61	53	13070	29070
PROCESSING	61	54	12656	27656
PROCESSING	61	55	13070	27070
AT	61	55	13070	27070
PROCESSING	60	54	14484	30484
PROCESSING	61	54	14070	29070
PROCESSING	61	56	14070	27070
PROCESSING	62	54	14484	28484
PROCESSING	62	55	14070	27070
PROCESSING	62	56	14484	26484
AT	62	56	14484	26484
PROCESSING	61	55	15898	29898
PROCESSING	61	56	15484	28484
PROCESSING	61	57	15898	27898
PROCESSING	62	55	15484	28484
PROCESSING	62	57	15484	26484
PROCESSING	63	55	15898	27898
PROCESSING	63	56	15484	26484
PROCESSING	63	57	15898	25898
AT	63	57	15898	25898
PROCESSING	62	56	17312	29312
PROCESSING	62	57	16898	27898
PROCESSING	62	58	17312	27312
PROCESSING	63	56	16898	27898
PROCESSING	63	58	16898	25898
PROCESSING	64	56	17312	27312
PROCESSING	64	57	16898	25898
PROCESSING	64	58	17312	25312
AT	64	58	17312	25312
PROCESSING	63	57	18726	28726
PROCESSING	63	58	18312	27312
PROCESSING	63	59	18726	26726
PROCESSING	64	57	18312	27312
PROCESSING	64	59	18312	25312
PROCESSING	65	57	18726	26726
PROCESSING	65	58	18312	25312
PROCESSING	65	59	18726	24726
AT	65	59	18726	24726
PROCESSING	64	58	20140	28140
PROCESSING	64	59	19726	26726
PROCESSING	64	60	20140	26140
PROCESSING	65	58	19726	26726
PROCESSING	65	60	19726	24726
PROCESSING	66	58	20140	28140
PROCESSING	66	59	19726	26726
PROCESSING	66	60	20140	26140
AT	65	60	19726	24726
PROCESSING	64	59	21140	28140
PROCESSING	64	60	20726	26726
PROCESSING	64	61	21140	26140
PROCESSING	65	59	20726	26726
PROCESSING	65	61	20726	24726
PROCESSING	66	59	21140	28140
PROCESSING	66	60	20726	26726
PROCESSING	66	61	21140	26140
AT	65	61	20726	24726
PROCESSING	64	60	22140	28140
PROCESSING	64	61	21726	26726
PROCESSING	64	62	22140	26140
PROCESSING	65	60	21726	26726
PROCESSING	65	62	21726	24726
PROCESSING	66	60	22140	28140
PROCESSING	66	61	21726	26726
PROCESSING	66	62	22140	26140
AT	65	62	21726	24726
PROCESSING	64	61	23140	28140
PROCESSING	64	62	22726	26726
PROCESSING	64	63	23140	26140
PROCESSING	65	61	22726	26726
PROCESSING	65	63	22726	24726
PROCESSING	66	61	23140	28140
PROCESSING	66	62	22726	26726
PROCESSING	66	63	23140	26140
AT	65	63	22726	24726
PROCESSING	64	62	24140	28140
PROCESSING	64	63	23726	26726
PROCESSING	64	64	24140	26140
PROCESSING	65	62	23726	26726
PROCESSING	65	64	23726	24726
PROCESSING	66	62	24140	28140
PROCESSING	66	63	23726	26726
PROCESSING	66	64	24140	26140
AT	65	64	23726	24726
PROCESSING	64	63	25140	28140
PROCESSING	64	64	24726	26726
PROCESSING	64	65	25140	26140
PROCESSING	65	63	24726	26726
PROCESSING	65	65	24726	24726
DIST= 24726
